family_id,observed_normalized_wording,observed_display_wording,canonical_physical_product,construction_shape,treatment,status,alias_target_family_id,semantic_decision,matched_product_wording,all_item_count,post_change_item_count,post_change_mg01_distribution,post_change_mg01_mg02_distribution,post_change_mg01_mg02_mg03_distribution,reviewer,review_date,dictionary_version,singleton_exception
PT-96C3D8BD9B,disney fall holiday greyboard faux book storage nightmare bc jack creepy art 7x10 x2 5,"Disney Fall Holiday greyboard faux book storage Nightmare BC Jack Creepy art 7x10"" x2.5""",Hard Storage Box,Faux Book,,alias,PT-96C3D8BD9B,Reviewed physical-product rule matched the full description,faux book storage,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-96C3D8BD9B,disney fall holiday greyboard faux book storage three sisters with text hocus pocus on grey 7x10 x2,"Disney Fall Holiday greyboard faux book storage Three Sisters with text Hocus Pocus on grey 7x10"" x2",Hard Storage Box,Faux Book,,alias,PT-96C3D8BD9B,Reviewed physical-product rule matched the full description,faux book storage,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-96C3D8BD9B,disney fall holiday greyboard faux book storage three sisters with text hocus pocus on grey 8 5x12,"Disney Fall Holiday greyboard faux book storage Three Sisters with text Hocus Pocus on grey 8.5x12""",Hard Storage Box,Faux Book,,alias,PT-96C3D8BD9B,Reviewed physical-product rule matched the full description,faux book storage,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-7A681932AE,disney fall holiday infinity led art die cut frame hocus pocus witches around cauldron 16x20 7x1,Disney Fall Holiday infinity LED art die-cut frame Hocus Pocus witches around cauldron 16x20.7x1,Wall Light,LED,LED,alias,PT-7A681932AE,Reviewed physical-product rule matched the full description,infinity led art,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-20EC471FA4,disney fall holiday mdf block countdown calendar hocus pocus group 4 33x6 x2 16,"Disney Fall Holiday MDF block countdown calendar Hocus Pocus group 4.33x6"" x2.16""",Tabletop Block,MDF,,alias,PT-20EC471FA4,Reviewed physical-product rule matched the full description,holiday mdf block,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-1DAB9F1DFF,disney fall holiday mdf block countdown calendar hocus pocus witches group gather round sisters 6 5x,Disney Fall Holiday MDF block countdown calendar Hocus Pocus witches group Gather Round Sisters 6.5x,Tabletop Block,MDF,Shaped,alias,PT-1DAB9F1DFF,Reviewed physical-product rule matched the full description,holiday mdf block,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-20EC471FA4,disney fall holiday mdf block countdown calendar mtp46dyhp01 w black blocks 4 33x6 x2 16,"Disney Fall Holiday MDF block countdown calendar (MTP46DYHP01 w black blocks) 4.33x6"" x2.16""",Tabletop Block,MDF,,alias,PT-20EC471FA4,Reviewed physical-product rule matched the full description,holiday mdf block,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-20EC471FA4,disney fall holiday mdf block countdown calendar nightmare bc jack and sally in frame 6 5x10 x3 53,"Disney Fall Holiday MDF block countdown calendar Nightmare BC Jack and Sally in frame 6.5x10"" x3.53""",Tabletop Block,MDF,,alias,PT-20EC471FA4,Reviewed physical-product rule matched the full description,holiday mdf block,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-20EC471FA4,disney fall holiday mdf block countdown calendar nightmare bc jack and sally in graveyard 6 5x10 x3,"Disney Fall Holiday MDF block countdown calendar Nightmare BC Jack and Sally in graveyard 6.5x10"" x3",Tabletop Block,MDF,,alias,PT-20EC471FA4,Reviewed physical-product rule matched the full description,holiday mdf block,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-20EC471FA4,disney fall holiday mdf block hocus pocus its just a bunch of hocus pocus 6x6,"Disney Fall Holiday MDF block Hocus Pocus Its just a bunch of hocus pocus 6x6""",Tabletop Block,MDF,,alias,PT-20EC471FA4,Reviewed physical-product rule matched the full description,holiday mdf block,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-20EC471FA4,disney fall holiday mdf block mickey head happy halloween 6x6,"Disney Fall Holiday MDF block Mickey head Happy Halloween 6x6""",Tabletop Block,MDF,,alias,PT-20EC471FA4,Reviewed physical-product rule matched the full description,holiday mdf block,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-FF97C95CE9,disney fall holiday mdf box coco colorful embroidered skull with flowers and guitar on black 8x10,"Disney Fall Holiday MDF box Coco colorful embroidered skull with flowers and guitar on black 8x10""",Tabletop Box,MDF,Embroidery,alias,PT-FF97C95CE9,Reviewed physical-product rule matched the full description,mdf box,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-A2CEB34715,disney fall holiday mdf box coco colorful icon guitar on black 8x10,"Disney Fall Holiday MDF box Coco colorful icon guitar on black 8x10""",Tabletop Box,MDF,,alias,PT-A2CEB34715,Reviewed physical-product rule matched the full description,mdf box,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-A2CEB34715,disney fall holiday mdf box coco colorful icon skull on black 8x10,"Disney Fall Holiday MDF box Coco colorful icon skull on black 8x10""",Tabletop Box,MDF,,alias,PT-A2CEB34715,Reviewed physical-product rule matched the full description,mdf box,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-A2CEB34715,disney fall holiday mdf box coco colorful icon skull with candle eyes on black 8x10,"Disney Fall Holiday MDF box Coco colorful icon skull with candle eyes on black 8x10""",Tabletop Box,MDF,,alias,PT-A2CEB34715,Reviewed physical-product rule matched the full description,mdf box,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-A2CEB34715,disney fall holiday mdf box coco colorful miguel skull art in circle 8x10,"Disney Fall Holiday MDF box Coco colorful Miguel skull art in circle 8x10""",Tabletop Box,MDF,,alias,PT-A2CEB34715,Reviewed physical-product rule matched the full description,mdf box,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-A2CEB34715,disney fall holiday mdf box hocus pocus darkened graphic with glowing eyes 5x7,"Disney Fall Holiday MDF box Hocus Pocus darkened graphic with glowing eyes 5x7""",Tabletop Box,MDF,,alias,PT-A2CEB34715,Reviewed physical-product rule matched the full description,mdf box,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-A2CEB34715,disney fall holiday mdf box hocus pocus group forever bewitching 5x7,"Disney Fall Holiday MDF box Hocus Pocus group Forever Bewitching 5x7""",Tabletop Box,MDF,,alias,PT-A2CEB34715,Reviewed physical-product rule matched the full description,mdf box,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-A2CEB34715,disney fall holiday mdf box hocus pocus group graphic with moon phases 5x7,"Disney Fall Holiday MDF box Hocus Pocus group graphic with moon phases 5x7""",Tabletop Box,MDF,,alias,PT-A2CEB34715,Reviewed physical-product rule matched the full description,mdf box,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-A2CEB34715,disney fall holiday mdf box hocus pocus group i put a spell on you 5x7,"Disney Fall Holiday MDF box Hocus Pocus group I put a spell on you 5x7""",Tabletop Box,MDF,,alias,PT-A2CEB34715,Reviewed physical-product rule matched the full description,mdf box,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-A2CEB34715,disney fall holiday mdf box hocus pocus group witches be crazy 5x7,"Disney Fall Holiday MDF box Hocus Pocus group Witches be crazy 5x7""",Tabletop Box,MDF,,alias,PT-A2CEB34715,Reviewed physical-product rule matched the full description,mdf box,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-A2CEB34715,disney fall holiday mdf box hocus pocus its just a bunch of hocus pocus 6x6,"Disney Fall Holiday MDF box Hocus Pocus Its just a bunch of hocus pocus 6x6""",Tabletop Box,MDF,,alias,PT-A2CEB34715,Reviewed physical-product rule matched the full description,mdf box,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-A2CEB34715,disney fall holiday mdf box hocus pocus sisters group its just a bunch of hocus pocus 6x6,"Disney Fall holiday MDF box Hocus Pocus sisters group Its just a bunch of Hocus Pocus 6x6""",Tabletop Box,MDF,,alias,PT-A2CEB34715,Reviewed physical-product rule matched the full description,mdf box,2,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-A2CEB34715,disney fall holiday mdf box hocus pocus winifred hellow i want my book graphic 5x7,"Disney Fall Holiday MDF box Hocus Pocus Winifred Hellow I want my book graphic 5x7""",Tabletop Box,MDF,,alias,PT-A2CEB34715,Reviewed physical-product rule matched the full description,mdf box,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-A2CEB34715,disney fall holiday mdf box mickey and friends best witches for a great halloween 8x10,"Disney Fall Holiday MDF box Mickey and friends Best Witches for a great Halloween! 8x10""",Tabletop Box,MDF,,alias,PT-A2CEB34715,Reviewed physical-product rule matched the full description,mdf box,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-A2CEB34715,disney fall holiday mdf box mickey and minnie in costume oh what fun 6x6,"Disney Fall Holiday MDF box Mickey and Minnie in costume oh what fun! 6x6""",Tabletop Box,MDF,,alias,PT-A2CEB34715,Reviewed physical-product rule matched the full description,mdf box,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-A2CEB34715,disney fall holiday mdf box mickey and minnie in costume pumpkin cauldron candy 8x10,"Disney Fall Holiday MDF box Mickey and Minnie in costume pumpkin cauldron candy 8x10""",Tabletop Box,MDF,,alias,PT-A2CEB34715,Reviewed physical-product rule matched the full description,mdf box,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-A2CEB34715,disney fall holiday mdf box mickey head happy halloween 6x6,"Disney Fall Holiday MDF box Mickey head Happy Halloween 6x6""",Tabletop Box,MDF,,alias,PT-A2CEB34715,Reviewed physical-product rule matched the full description,mdf box,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-A2CEB34715,disney fall holiday mdf box mickey in mummy costume it s finally spooky season 6x8,"Disney Fall Holiday MDF box Mickey in mummy costume It's finally spooky season! 6x8""",Tabletop Box,MDF,,alias,PT-A2CEB34715,Reviewed physical-product rule matched the full description,mdf box,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-A2CEB34715,disney fall holiday mdf box mickey pumpkin head happy halloween 6x6,"Disney Fall holiday MDF box Mickey pumpkin head Happy Halloween 6x6""",Tabletop Box,MDF,,alias,PT-A2CEB34715,Reviewed physical-product rule matched the full description,mdf box,2,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-A2CEB34715,disney fall holiday mdf box minnie halloween scream w spiders 6x6,"Disney Fall holiday MDF box Minnie Halloween Scream w spiders 6x6""",Tabletop Box,MDF,,alias,PT-A2CEB34715,Reviewed physical-product rule matched the full description,mdf box,2,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-A2CEB34715,disney fall holiday mdf box minnie in witch costume witching you a magical halloween 6x8,"Disney Fall Holiday MDF box Minnie in witch costume Witching you a magical halloween! 6x8""",Tabletop Box,MDF,,alias,PT-A2CEB34715,Reviewed physical-product rule matched the full description,mdf box,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-A2CEB34715,disney fall holiday mdf box nbx group trick or scream halloween 6x8,"Disney Fall Holiday MDF box NBX group Trick or Scream Halloween 6x8""",Tabletop Box,MDF,,alias,PT-A2CEB34715,Reviewed physical-product rule matched the full description,mdf box,2,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-A2CEB34715,disney fall holiday mdf box nbx jack halloween is a scream 6x8,"Disney Fall Holiday MDF box NBX Jack Halloween is a Scream! 6x8""",Tabletop Box,MDF,,alias,PT-A2CEB34715,Reviewed physical-product rule matched the full description,mdf box,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-A2CEB34715,disney fall holiday mdf box nightmare bc jack and sally happy halloween on gray 8x10,"Disney Fall Holiday MDF box Nightmare BC Jack and Sally Happy Halloween on gray 8x10""",Tabletop Box,MDF,,alias,PT-A2CEB34715,Reviewed physical-product rule matched the full description,mdf box,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-A2CEB34715,disney fall holiday mdf box nightmare bc jack and zero sketched art w bats 5x7,"Disney Fall holiday MDF box Nightmare BC Jack and Zero sketched art w bats 5x7""",Tabletop Box,MDF,,alias,PT-A2CEB34715,Reviewed physical-product rule matched the full description,mdf box,2,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-A2CEB34715,disney fall holiday mdf box nightmare bc jack and zero spooky good mischief 6x6,"Disney Fall holiday MDF box Nightmare BC Jack and Zero Spooky good mischief 6x6""",Tabletop Box,MDF,,alias,PT-A2CEB34715,Reviewed physical-product rule matched the full description,mdf box,2,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-A2CEB34715,disney fall holiday mdf box nightmare bc jack flaming pumpkin head pumpkin king 5x7,"Disney Fall holiday MDF box Nightmare BC Jack flaming pumpkin head Pumpkin King 5x7""",Tabletop Box,MDF,,alias,PT-A2CEB34715,Reviewed physical-product rule matched the full description,mdf box,2,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-A2CEB34715,disney fall holiday mdf box nightmare bc jack pumpkin all hail the pumpkin king 5x7,"Disney Fall holiday MDF box Nightmare BC Jack pumpkin All hail the pumpkin king 5x7""",Tabletop Box,MDF,,alias,PT-A2CEB34715,Reviewed physical-product rule matched the full description,mdf box,2,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-A2CEB34715,disney fall holiday mdf box nightmare bc jack pumpkin with editorial 6x6,"Disney Fall holiday MDF box Nightmare BC Jack pumpkin with editorial 6x6""",Tabletop Box,MDF,,alias,PT-A2CEB34715,Reviewed physical-product rule matched the full description,mdf box,2,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-A2CEB34715,disney fall holiday mdf box nightmare bc jack with bat banner every day is halloween 8x10,"Disney Fall Holiday MDF box Nightmare BC Jack with bat banner Every day is Halloween 8x10""",Tabletop Box,MDF,,alias,PT-A2CEB34715,Reviewed physical-product rule matched the full description,mdf box,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-A2CEB34715,disney fall holiday mdf box nightmare bc king jack orange and black graphic 6x6,"Disney Fall holiday MDF box Nightmare BC King Jack orange and black graphic 6x6""",Tabletop Box,MDF,,alias,PT-A2CEB34715,Reviewed physical-product rule matched the full description,mdf box,2,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-A2CEB34715,disney fall holiday mdf box nightmare bc lock shock and barrel trick or scream it s halloween 8x10,"Disney Fall Holiday MDF box Nightmare BC Lock Shock and Barrel Trick or scream it's Halloween 8x10""",Tabletop Box,MDF,,alias,PT-A2CEB34715,Reviewed physical-product rule matched the full description,mdf box,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-A2CEB34715,disney fall holiday mdf box nightmare bc sally holding pumpkin truth or scare 8x10,"Disney Fall Holiday MDF box Nightmare BC Sally holding pumpkin Truth or Scare 8x10""",Tabletop Box,MDF,,alias,PT-A2CEB34715,Reviewed physical-product rule matched the full description,mdf box,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-A2CEB34715,disney fall holiday mdf box nightmare bc sally in graveyard with ghosts 8x10,"Disney Fall Holiday MDF box Nightmare BC Sally in graveyard with ghosts 8x10""",Tabletop Box,MDF,,alias,PT-A2CEB34715,Reviewed physical-product rule matched the full description,mdf box,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-A2CEB34715,disney fall holiday mdf box nightmare bc zero with candy trick or treat 8x10,"Disney Fall Holiday MDF box Nightmare BC Zero with candy Trick or Treat 8x10""",Tabletop Box,MDF,,alias,PT-A2CEB34715,Reviewed physical-product rule matched the full description,mdf box,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-A2CEB34715,disney fall holiday mdf box stitch in costume arrrrrrr you ready for a trick 6x6,"Disney Fall Holiday MDF box Stitch in costume Arrrrrrr you ready for a Trick? 6x6""",Tabletop Box,MDF,,alias,PT-A2CEB34715,Reviewed physical-product rule matched the full description,mdf box,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-A2CEB34715,disney fall holiday mdf box stitch in costume boo 6x8,"Disney Fall Holiday MDF box Stitch in costume BOO! 6x8""",Tabletop Box,MDF,,alias,PT-A2CEB34715,Reviewed physical-product rule matched the full description,mdf box,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-A2CEB34715,disney fall holiday mdf box stitch in costume gimme candy 6x6,"Disney Fall Holiday MDF box Stitch in costume Gimme Candy! 6x6""",Tabletop Box,MDF,,alias,PT-A2CEB34715,Reviewed physical-product rule matched the full description,mdf box,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
