styleGuide,characterName,sourceCharacterId,status,rules,identityName,propertyCode,propertyVia,reason
Cars,Cars - Mario and Ferrari Car only,518032013,AUTO_RESOLVED,PRIMARY_ONLY,Cars - Mario and Ferrari Car only,CAR,STYLE_GUIDE_CODE,
Cars,Cars - Mario w Ford only grp,518032011,GROUPING_EXCLUDED,GROUPING_LABEL,,,,"Royalty grouping combination, not a character identity"
Cars,Cars - Mario w non-Ford only grp,518032012,GROUPING_EXCLUDED,GROUPING_LABEL,,,,"Royalty grouping combination, not a character identity"
Cars,Cars - Mia & Tia alone,518031691,NEEDS_HUMAN,MULTI_CHARACTER_LABEL+COMBINATION_UNCOVERED,,,,"Combination row naming characters that appear nowhere else under this licensor: mia, tia alone"
Cars,Cars - NASCAR Co-Brand Non Third Party,1159125250,AUTO_RESOLVED,PRIMARY_ONLY,Cars - NASCAR Co-Brand Non Third Party,CAR,STYLE_GUIDE_CODE,
Cars,Cars - Planes (Discontinued Do Not Use),518032726,AUTO_RESOLVED,PRIMARY_ONLY,Cars - Planes (Discontinued Do Not Use),CAR,STYLE_GUIDE_CODE,
Cars,Cars - Ramone alone,518031976,AUTO_RESOLVED,PRIMARY_ONLY,Cars - Ramone alone,CAR,STYLE_GUIDE_CODE,
Cars,Cars - Recycled battery truck alone,518031970,AUTO_RESOLVED,PRIMARY_ONLY,Cars - Recycled battery truck alone,CAR,STYLE_GUIDE_CODE,
Cars,Cars - Rowdy Revvin` Busch Number 18 NASCAR Co-Brand,1159122634,AUTO_RESOLVED,PRIMARY_ONLY,Cars - Rowdy Revvin` Busch Number 18 NASCAR Co-Brand,CAR,STYLE_GUIDE_CODE,
Cars,Cars - Rusteze alone,518031971,AUTO_RESOLVED,PRIMARY_ONLY,Cars - Rusteze alone,CAR,STYLE_GUIDE_CODE,
Cars,Cars - Sally alone,518031972,AUTO_RESOLVED,PRIMARY_ONLY,Cars - Sally alone,CAR,STYLE_GUIDE_CODE,
Cars,Cars - Sarge alone,518031973,AUTO_RESOLVED,PRIMARY_ONLY,Cars - Sarge alone,CAR,STYLE_GUIDE_CODE,
Cars,Cars - Sheriff alone,518031974,AUTO_RESOLVED,PRIMARY_ONLY,Cars - Sheriff alone,CAR,STYLE_GUIDE_CODE,
Cars,Cars - Tex alone,518031975,AUTO_RESOLVED,PRIMARY_ONLY,Cars - Tex alone,CAR,STYLE_GUIDE_CODE,
Cars,Cars - TJ Hummer alone,518032461,AUTO_RESOLVED,PRIMARY_ONLY,Cars - TJ Hummer alone,CAR,STYLE_GUIDE_CODE,
Cars,Cars - Vern`s Taxi alone,518032462,AUTO_RESOLVED,PRIMARY_ONLY,Cars - Vern`s Taxi alone,CAR,STYLE_GUIDE_CODE,
Cars,Cars - Volkswagen only grp,518031692,GROUPING_EXCLUDED,GROUPING_LABEL,,,,"Royalty grouping combination, not a character identity"
Cars 2,Cars 2 - Carla Veloso,518032917,AUTO_RESOLVED,PRIMARY_ONLY,Cars 2 - Carla Veloso,CAR,STYLE_GUIDE_CODE,
Cars 2,Cars 2 - Chick Hicks,518032918,AUTO_RESOLVED,PRIMARY_ONLY,Cars 2 - Chick Hicks,CAR,STYLE_GUIDE_CODE,
Cars 2,Cars 2 - Crabby (with Decals) - Alone,518032916,AUTO_RESOLVED,PRIMARY_ONLY,Cars 2 - Crabby (with Decals) - Alone,CAR,STYLE_GUIDE_CODE,
Cars 2,Cars 2 - Darrell Cartrip - Alone,518032906,AUTO_RESOLVED,PRIMARY_ONLY,Cars 2 - Darrell Cartrip - Alone,CAR,STYLE_GUIDE_CODE,
Cars 2,Cars 2 - David Hobbscap - Alone,518032907,AUTO_RESOLVED,PRIMARY_ONLY,Cars 2 - David Hobbscap - Alone,CAR,STYLE_GUIDE_CODE,
Cars 2,Cars 2 - DJ,518032919,AUTO_RESOLVED,PRIMARY_ONLY,Cars 2 - DJ,CAR,STYLE_GUIDE_CODE,
Cars 2,"Cars 2 - Doc Hudson,Hudson Hornet Piston Cup, Sarge, Acer - Alone/Together",518032902,NEEDS_HUMAN,MULTI_CHARACTER_LABEL+COMBINATION_UNCOVERED,,,,"Combination row naming characters that appear nowhere else under this licensor: doc hudson, hudson hornet piston cup, sarge, acer alone together"
Cars 2,Cars 2 - Fillmore,518032920,AUTO_RESOLVED,PRIMARY_ONLY,Cars 2 - Fillmore,CAR,STYLE_GUIDE_CODE,
Cars 2,Cars 2 - Finn McMissile,518032921,AUTO_RESOLVED,PRIMARY_ONLY,Cars 2 - Finn McMissile,CAR,STYLE_GUIDE_CODE,
Cars 2,Cars 2 - Francesco Bernoulli,518032922,AUTO_RESOLVED,PRIMARY_ONLY,Cars 2 - Francesco Bernoulli,CAR,STYLE_GUIDE_CODE,
Cars 2,"Cars 2 - General (No Name, Likeness or Voice Royalty)",518032470,NON_CHARACTER_EXCLUDED,GENERAL_ROYALTY_LABEL,,,,"Guide name, logo, or ""general"" royalty label"
Cars 2,Cars 2 - Guido,518032923,AUTO_RESOLVED,PRIMARY_ONLY,Cars 2 - Guido,CAR,STYLE_GUIDE_CODE,
Cars 2,Cars 2 - Holley Shiftwell,518032924,AUTO_RESOLVED,PRIMARY_ONLY,Cars 2 - Holley Shiftwell,CAR,STYLE_GUIDE_CODE,
Cars 2,Cars 2 - Jeff Gorvette (plain) - Alone,518032905,AUTO_RESOLVED,PRIMARY_ONLY,Cars 2 - Jeff Gorvette (plain) - Alone,CAR,STYLE_GUIDE_CODE,
Cars 2,Cars 2 - Jeff Gorvette with 24 - Alone,518032908,AUTO_RESOLVED,PRIMARY_ONLY,Cars 2 - Jeff Gorvette with 24 - Alone,CAR,STYLE_GUIDE_CODE,
Cars 2,Cars 2 - Jeff Gorvette with 24 & Signature - Alone,518032910,NEEDS_HUMAN,MULTI_CHARACTER_LABEL+COMBINATION_UNCOVERED,,,,"Combination row naming characters that appear nowhere else under this licensor: jeff gorvette with 24, signature alone"
Cars 2,Cars 2 - Jeff Gorvette with signature - Alone,518032909,AUTO_RESOLVED,PRIMARY_ONLY,Cars 2 - Jeff Gorvette with signature - Alone,CAR,STYLE_GUIDE_CODE,
Cars 2,Cars 2 - Lewis Hamilton - Alone,518032912,AUTO_RESOLVED,PRIMARY_ONLY,Cars 2 - Lewis Hamilton - Alone,CAR,STYLE_GUIDE_CODE,
Cars 2,Cars 2 - Lightning McQueen,518032925,AUTO_RESOLVED,PRIMARY_ONLY,Cars 2 - Lightning McQueen,CAR,STYLE_GUIDE_CODE,
Cars 2,Cars 2 - London Taxi - Alone,518032913,AUTO_RESOLVED,PRIMARY_ONLY,Cars 2 - London Taxi - Alone,CAR,STYLE_GUIDE_CODE,
Cars 2,Cars 2 - Luigi,518032926,AUTO_RESOLVED,PRIMARY_ONLY,Cars 2 - Luigi,CAR,STYLE_GUIDE_CODE,
Cars 2,Cars 2 - Mack,518032927,AUTO_RESOLVED,PRIMARY_ONLY,Cars 2 - Mack,CAR,STYLE_GUIDE_CODE,
Cars 2,Cars 2 - Mater,518032928,AUTO_RESOLVED,PRIMARY_ONLY,Cars 2 - Mater,CAR,STYLE_GUIDE_CODE,
Cars 2,Cars 2 - Max Schnell,518032929,AUTO_RESOLVED,PRIMARY_ONLY,Cars 2 - Max Schnell,CAR,STYLE_GUIDE_CODE,
Cars 2,Cars 2 - Memo Rojas Jr,518034278,AUTO_RESOLVED,PRIMARY_ONLY,Cars 2 - Memo Rojas Jr,CAR,STYLE_GUIDE_CODE,
Cars 2,Cars 2 - Mia/Tia - Alone,518032914,AUTO_RESOLVED,SPLIT_SLASH_ALIAS+SPLIT_AKA+ALIAS_UNIQUE_MERGED,Cars 2 - Mia,CAR,STYLE_GUIDE_CODE,
Cars 2,Cars 2 - Miguel Camino,518032930,AUTO_RESOLVED,PRIMARY_ONLY,Cars 2 - Miguel Camino,CAR,STYLE_GUIDE_CODE,
Cars 2,Cars 2 - Miles Axelrod,518032931,AUTO_RESOLVED,PRIMARY_ONLY,Cars 2 - Miles Axelrod,CAR,STYLE_GUIDE_CODE,
Cars 2,Cars 2 - Mustangerberger Lizzie Sherif London Police Ford - Alone/Together,518032903,AUTO_RESOLVED,SPLIT_SLASH_ALIAS+SPLIT_AKA+ALIAS_UNIQUE_MERGED,Cars 2 - Mustangerberger Lizzie Sherif London Police Ford - Alone,CAR,STYLE_GUIDE_CODE,
Cars 2,"Cars 2 - Nigel Gearsley crew chief, BMW, Mini Cooper - Alone/Together",518032901,NEEDS_HUMAN,MULTI_CHARACTER_LABEL+COMBINATION_UNCOVERED,,,,"Combination row naming characters that appear nowhere else under this licensor: nigel gearsley crew chief, bmw, mini cooper alone together"
Cars 2,"Cars 2 - Nigel Gearsley, Aston Martin - Alone/Together",518032900,AUTO_RESOLVED,SPLIT_SLASH_ALIAS+SPLIT_AKA+ALIAS_UNIQUE_MERGED,"Cars 2 - Nigel Gearsley, Aston Martin - Alone",CAR,STYLE_GUIDE_CODE,
Cars 2,Cars 2 - Porsche (excluding Sally) - Alone,518032915,AUTO_RESOLVED,PRIMARY_ONLY,Cars 2 - Porsche (excluding Sally) - Alone,CAR,STYLE_GUIDE_CODE,
Cars 2,Cars 2 - Professor Z,518032933,AUTO_RESOLVED,PRIMARY_ONLY,Cars 2 - Professor Z,CAR,STYLE_GUIDE_CODE,
Cars 2,"Cars 2 - Ramone, Bub Cutlass, Cori Vetta - Alone/Together",518032904,NEEDS_HUMAN,MULTI_CHARACTER_LABEL+COMBINATION_UNCOVERED,,,,"Combination row naming characters that appear nowhere else under this licensor: ramone, bub cutlass, cori vetta alone together"
Cars 2,Cars 2 - Range Rover - Alone,518032911,AUTO_RESOLVED,PRIMARY_ONLY,Cars 2 - Range Rover - Alone,CAR,STYLE_GUIDE_CODE,
Cars 2,Cars 2 - Raoul Caroule,518032934,AUTO_RESOLVED,PRIMARY_ONLY,Cars 2 - Raoul Caroule,CAR,STYLE_GUIDE_CODE,
Cars 2,Cars 2 - Red,518032935,AUTO_RESOLVED,PRIMARY_ONLY,Cars 2 - Red,CAR,STYLE_GUIDE_CODE,
Cars 2,Cars 2 - RIP Clutchgoneski,518032932,AUTO_RESOLVED,PRIMARY_ONLY,Cars 2 - RIP Clutchgoneski,CAR,STYLE_GUIDE_CODE,
Cars 2,Cars 2 - Sally,518032936,AUTO_RESOLVED,PRIMARY_ONLY,Cars 2 - Sally,CAR,STYLE_GUIDE_CODE,
Cars 2,Cars 2 - Shu Todoroki,518032937,AUTO_RESOLVED,PRIMARY_ONLY,Cars 2 - Shu Todoroki,CAR,STYLE_GUIDE_CODE,
Cars 2,Cars 2 - Sidley,518032938,AUTO_RESOLVED,PRIMARY_ONLY,Cars 2 - Sidley,CAR,STYLE_GUIDE_CODE,
Cars 2,Cars 2 - Snot Rod,518032939,AUTO_RESOLVED,PRIMARY_ONLY,Cars 2 - Snot Rod,CAR,STYLE_GUIDE_CODE,
Cars 2,Cars 2 - Vitaly Petrov,518034537,AUTO_RESOLVED,PRIMARY_ONLY,Cars 2 - Vitaly Petrov,CAR,STYLE_GUIDE_CODE,
Cars 2,Cars 2 - Wingo,518032940,AUTO_RESOLVED,PRIMARY_ONLY,Cars 2 - Wingo,CAR,STYLE_GUIDE_CODE,
Cars 3,Cars 3 - Apple iCar,518035955,AUTO_RESOLVED,PRIMARY_ONLY,Cars 3 - Apple iCar,CAR,STYLE_GUIDE_CODE,
Cars 3,Cars 3 - Arvy Motorhome,518035920,AUTO_RESOLVED,PRIMARY_ONLY,Cars 3 - Arvy Motorhome,CAR,STYLE_GUIDE_CODE,
Cars 3,Cars 3 - Bob Peterbilt,1159069096,AUTO_RESOLVED,PRIMARY_ONLY,Cars 3 - Bob Peterbilt,CAR,STYLE_GUIDE_CODE,
Cars 3,Cars 3 - Bobbie Swift,518035948,AUTO_RESOLVED,PRIMARY_ONLY,Cars 3 - Bobbie Swift,CAR,STYLE_GUIDE_CODE,
Cars 3,Cars 3 - Brent Mustangburger,518035956,AUTO_RESOLVED,PRIMARY_ONLY,Cars 3 - Brent Mustangburger,CAR,STYLE_GUIDE_CODE,
Cars 3,Cars 3 - Brick Yardley,518035953,AUTO_RESOLVED,PRIMARY_ONLY,Cars 3 - Brick Yardley,CAR,STYLE_GUIDE_CODE,
Cars 3,Cars 3 - Bubba Wheelhouse Number 6,1159069097,AUTO_RESOLVED,PRIMARY_ONLY,Cars 3 - Bubba Wheelhouse Number 6,CAR,STYLE_GUIDE_CODE,
Cars 3,Cars 3 - Cal Weathers,518035947,AUTO_RESOLVED,PRIMARY_ONLY,Cars 3 - Cal Weathers,CAR,STYLE_GUIDE_CODE,
Cars 3,Cars 3 - Carlos Transmission,518035946,AUTO_RESOLVED,PRIMARY_ONLY,Cars 3 - Carlos Transmission,CAR,STYLE_GUIDE_CODE,
Cars 3,Cars 3 - Chase Racelott Number 24,1159069091,AUTO_RESOLVED,PRIMARY_ONLY,Cars 3 - Chase Racelott Number 24,CAR,STYLE_GUIDE_CODE,
Cars 3,Cars 3 - Chester Whipplefilter,518035957,AUTO_RESOLVED,PRIMARY_ONLY,Cars 3 - Chester Whipplefilter,CAR,STYLE_GUIDE_CODE,
Cars 3,Cars 3 - Chick Hicks,518035950,AUTO_RESOLVED,PRIMARY_ONLY,Cars 3 - Chick Hicks,CAR,STYLE_GUIDE_CODE,
Cars 3,Cars 3 - Cruz Ramirez,518035916,AUTO_RESOLVED,PRIMARY_ONLY,Cars 3 - Cruz Ramirez,CAR,STYLE_GUIDE_CODE,
Cars 3,Cars 3 - Daniel Swervez Number 19,1159069094,AUTO_RESOLVED,PRIMARY_ONLY,Cars 3 - Daniel Swervez Number 19,CAR,STYLE_GUIDE_CODE,
Cars 3,Cars 3 - Darrell Cartrip,518035954,AUTO_RESOLVED,PRIMARY_ONLY,Cars 3 - Darrell Cartrip,CAR,STYLE_GUIDE_CODE,
Cars 3,Cars 3 - Doc Hudson,518035936,AUTO_RESOLVED,PRIMARY_ONLY,Cars 3 - Doc Hudson,CAR,STYLE_GUIDE_CODE,
Cars 3,Cars 3 - Dr. Damage,518035919,AUTO_RESOLVED,PRIMARY_ONLY,Cars 3 - Dr. Damage,CAR,STYLE_GUIDE_CODE,
Cars 3,Cars 3 - Dusty,518035942,AUTO_RESOLVED,PRIMARY_ONLY,Cars 3 - Dusty,CAR,STYLE_GUIDE_CODE,
Cars 3,Cars 3 - Fillmore,518035922,AUTO_RESOLVED,PRIMARY_ONLY,Cars 3 - Fillmore,CAR,STYLE_GUIDE_CODE,
Cars 3,Cars 3 - Flo,518035929,AUTO_RESOLVED,PRIMARY_ONLY,Cars 3 - Flo,CAR,STYLE_GUIDE_CODE,
Cars 3,Cars 3 - Four Horsepowers of the Apocalypse,518035958,AUTO_RESOLVED,PRIMARY_ONLY,Cars 3 - Four Horsepowers of the Apocalypse,CAR,STYLE_GUIDE_CODE,
Cars 3,"Cars 3 - General (No Name, Likeness or Voice Royalty)",518035720,NON_CHARACTER_EXCLUDED,GENERAL_ROYALTY_LABEL,,,,"Guide name, logo, or ""general"" royalty label"
Cars 3,Cars 3 - Guido,518035927,AUTO_RESOLVED,PRIMARY_ONLY,Cars 3 - Guido,CAR,STYLE_GUIDE_CODE,
Cars 3,Cars 3 - Jackson Storm,518035917,AUTO_RESOLVED,PRIMARY_ONLY,Cars 3 - Jackson Storm,CAR,STYLE_GUIDE_CODE,
Cars 3,Cars 3 - Jamie Flywheel,518035949,AUTO_RESOLVED,PRIMARY_ONLY,Cars 3 - Jamie Flywheel,CAR,STYLE_GUIDE_CODE,
Cars 3,Cars 3 - Jeff Gorvette,518035945,AUTO_RESOLVED,PRIMARY_ONLY,Cars 3 - Jeff Gorvette,CAR,STYLE_GUIDE_CODE,
Cars 3,Cars 3 - Jeff Gorvette and 24,1159069086,AUTO_RESOLVED,PRIMARY_ONLY,Cars 3 - Jeff Gorvette and 24,CAR,STYLE_GUIDE_CODE,
Cars 3,Cars 3 - Jeff Gorvette and 24 & Signature,1159069088,NEEDS_HUMAN,MULTI_CHARACTER_LABEL+COMBINATION_UNCOVERED,,,,"Combination row naming characters that appear nowhere else under this licensor: jeff gorvette, 24, signature"
Cars 3,Cars 3 - Jeff Gorvette and Signature,1159069087,AUTO_RESOLVED,PRIMARY_ONLY,Cars 3 - Jeff Gorvette and Signature,CAR,STYLE_GUIDE_CODE,
Cars 3,Cars 3 - Junior Moon,518035938,AUTO_RESOLVED,PRIMARY_ONLY,Cars 3 - Junior Moon,CAR,STYLE_GUIDE_CODE,
Cars 3,Cars 3 - Leroy Heming,1159069090,AUTO_RESOLVED,PRIMARY_ONLY,Cars 3 - Leroy Heming,CAR,STYLE_GUIDE_CODE,
Cars 3,Cars 3 - Lewis Hamilton,518035952,AUTO_RESOLVED,PRIMARY_ONLY,Cars 3 - Lewis Hamilton,CAR,STYLE_GUIDE_CODE,
Cars 3,Cars 3 - Lightning McQueen,518035915,AUTO_RESOLVED,PRIMARY_ONLY,Cars 3 - Lightning McQueen,CAR,STYLE_GUIDE_CODE,
Cars 3,Cars 3 - Lightyear Blimp,518035943,AUTO_RESOLVED,PRIMARY_ONLY,Cars 3 - Lightyear Blimp,CAR,STYLE_GUIDE_CODE,
Cars 3,Cars 3 - Lizzie,518035933,AUTO_RESOLVED,PRIMARY_ONLY,Cars 3 - Lizzie,CAR,STYLE_GUIDE_CODE,
Cars 3,Cars 3 - Louise Nash,518035937,AUTO_RESOLVED,PRIMARY_ONLY,Cars 3 - Louise Nash,CAR,STYLE_GUIDE_CODE,
Cars 3,Cars 3 - Luigi,518035926,AUTO_RESOLVED,PRIMARY_ONLY,Cars 3 - Luigi,CAR,STYLE_GUIDE_CODE,
Cars 3,Cars 3 - Mack,518035935,AUTO_RESOLVED,PRIMARY_ONLY,Cars 3 - Mack,CAR,STYLE_GUIDE_CODE,
Cars 3,Cars 3 - Mater,518035924,AUTO_RESOLVED,PRIMARY_ONLY,Cars 3 - Mater,CAR,STYLE_GUIDE_CODE,
Cars 3,Cars 3 - Mel Dorado,1159069093,AUTO_RESOLVED,PRIMARY_ONLY,Cars 3 - Mel Dorado,CAR,STYLE_GUIDE_CODE,
Cars 3,Cars 3 - Miss Fritter,518035918,AUTO_RESOLVED,PRIMARY_ONLY,Cars 3 - Miss Fritter,CAR,STYLE_GUIDE_CODE,
Cars 3,Cars 3 - Natalie Certain,518035921,AUTO_RESOLVED,PRIMARY_ONLY,Cars 3 - Natalie Certain,CAR,STYLE_GUIDE_CODE,
Cars 3,Cars 3 - Ramone,518035925,AUTO_RESOLVED,PRIMARY_ONLY,Cars 3 - Ramone,CAR,STYLE_GUIDE_CODE,
Cars 3,Cars 3 - Ray L. Camino,518035951,AUTO_RESOLVED,PRIMARY_ONLY,Cars 3 - Ray L. Camino,CAR,STYLE_GUIDE_CODE,
Cars 3,Cars 3 - Red,518035931,AUTO_RESOLVED,PRIMARY_ONLY,Cars 3 - Red,CAR,STYLE_GUIDE_CODE,
Cars 3,Cars 3 - River Scott,518035939,AUTO_RESOLVED,PRIMARY_ONLY,Cars 3 - River Scott,CAR,STYLE_GUIDE_CODE,
Cars 3,Cars 3 - Rusty,518035941,AUTO_RESOLVED,PRIMARY_ONLY,Cars 3 - Rusty,CAR,STYLE_GUIDE_CODE,
Cars 3,Cars 3 - Ryan Inside Laney Number 21,1159069098,AUTO_RESOLVED,PRIMARY_ONLY,Cars 3 - Ryan Inside Laney Number 21,CAR,STYLE_GUIDE_CODE,
Cars 3,Cars 3 - Sally,518035928,AUTO_RESOLVED,PRIMARY_ONLY,Cars 3 - Sally,CAR,STYLE_GUIDE_CODE,
Cars 3,Cars 3 - Sarge,518035930,AUTO_RESOLVED,PRIMARY_ONLY,Cars 3 - Sarge,CAR,STYLE_GUIDE_CODE,
Cars 3,Cars 3 - Sheriff,518035934,AUTO_RESOLVED,PRIMARY_ONLY,Cars 3 - Sheriff,CAR,STYLE_GUIDE_CODE,
Cars 3,Cars 3 - Smokey,518035940,AUTO_RESOLVED,PRIMARY_ONLY,Cars 3 - Smokey,CAR,STYLE_GUIDE_CODE,
Cars 3,Cars 3 - Stanley,518035932,AUTO_RESOLVED,PRIMARY_ONLY,Cars 3 - Stanley,CAR,STYLE_GUIDE_CODE,
Cars 3,Cars 3 - Sterling,518035923,AUTO_RESOLVED,PRIMARY_ONLY,Cars 3 - Sterling,CAR,STYLE_GUIDE_CODE,
Cars 3,Cars 3 - Strip The King Weathers,1159069089,AUTO_RESOLVED,PRIMARY_ONLY,Cars 3 - Strip The King Weathers,CAR,STYLE_GUIDE_CODE,
Cars 3,Cars 3 - Tex Dinoco,518035944,AUTO_RESOLVED,PRIMARY_ONLY,Cars 3 - Tex Dinoco,CAR,STYLE_GUIDE_CODE,
Cars 3,Cars 3 - Tom Piston Porter,1159112029,AUTO_RESOLVED,PRIMARY_ONLY,Cars 3 - Tom Piston Porter,CAR,STYLE_GUIDE_CODE,
Coca-Cola,Coca-Cola,COKE-CHAR-001,NON_CHARACTER_EXCLUDED,SELF_NAMED_GUIDE,,,,"Guide name, logo, or ""general"" royalty label"
Coca-Cola,Coca-Cola Zero,COKE-CHAR-002,AUTO_RESOLVED,PRIMARY_ONLY,Coca-Cola Zero,CCC,STYLE_GUIDE_CODE,
Coca-Cola,Coco,COKE-CHAR-006,AUTO_RESOLVED,PRIMARY_ONLY,Coco,CCC,STYLE_GUIDE_CODE,
Coca-Cola,Coke,COKE-CHAR-003,AUTO_RESOLVED,PRIMARY_ONLY,Coke,CCC,STYLE_GUIDE_CODE,
Coca-Cola,Coke Zero,COKE-CHAR-004,AUTO_RESOLVED,PRIMARY_ONLY,Coke Zero,CCC,STYLE_GUIDE_CODE,
Coca-Cola,Diet Coke,COKE-CHAR-005,AUTO_RESOLVED,PRIMARY_ONLY,Diet Coke,CCC,STYLE_GUIDE_CODE,
Coco,"Coco - General (No Name, Likeness or Voice Royalty)",518035722,NON_CHARACTER_EXCLUDED,GENERAL_ROYALTY_LABEL,,,,"Guide name, logo, or ""general"" royalty label"
"Conjuring 2, The (2016)",Bill Wilkins as portrayed by Bob Adrian,1c9253df-3f79-4f90-9085-0abf7d350f67,AUTO_RESOLVED,STRIP_PORTRAYAL+PRIMARY_ONLY,Bill Wilkins,C3,STYLE_GUIDE_CODE,
"Conjuring 2, The (2016)",Crooked Man as portrayed by Javier Botet,1e73bada-7d48-44af-bbcc-b24732676999,AUTO_RESOLVED,STRIP_PORTRAYAL+PRIMARY_ONLY,Crooked Man,C3,STYLE_GUIDE_CODE,
"Conjuring 2, The (2016)",Demon Nun as portrayed by Bonnie Aarons,7a5581cd-3a96-4208-8c6a-d4c7c0fc6cf7,AUTO_RESOLVED,STRIP_PORTRAYAL+PRIMARY_ONLY,Demon Nun,C3,STYLE_GUIDE_CODE,
"Conjuring 2, The (2016)",Father Gordon as portrayed by Steve Coulter,75184c3f-3161-41a7-9c82-8b4c826ce878,AUTO_RESOLVED,STRIP_PORTRAYAL+PRIMARY_ONLY,Father Gordon,C3,STYLE_GUIDE_CODE,
"Conjuring 2, The (2016)",Janet Hodgson as portrayed by Madison Wolfe,64332a62-3f60-4e36-9764-5c00b95c2b55,AUTO_RESOLVED,STRIP_PORTRAYAL+PRIMARY_ONLY,Janet Hodgson,C3,STYLE_GUIDE_CODE,
"Conjuring 2, The (2016)",Judy as portrayed by Sterling Jerins,b9566e3a-d02c-43f7-8c08-4978751c5e9d,AUTO_RESOLVED,STRIP_PORTRAYAL+PRIMARY_ONLY,Judy,C3,STYLE_GUIDE_CODE,
"Conjuring 2, The (2016)",No Reportable Elements,d5e25319-75d9-4fc8-a4e4-d97d4fd22197,SENTINEL_EXCLUDED,SENTINEL,,,,Royalty reporting sentinel (model doc §2.3)
"Conjuring 2, The (2016)",Peggy Hodgson as portrayed by Frances O'Connor,0930aa05-8152-4ca1-a7d8-4e9730d98476,AUTO_RESOLVED,STRIP_PORTRAYAL+PRIMARY_ONLY,Peggy Hodgson,C3,STYLE_GUIDE_CODE,
"Conjuring 3: The Devil Made Me Do It, The (2021)",Arne as portrayed by Ruairi O’Connor,41aa770f-75bc-4cf8-a867-fa7caaa117d5,AUTO_RESOLVED,STRIP_PORTRAYAL+PRIMARY_ONLY,Arne,C1,STYLE_GUIDE_CODE,
"Conjuring 3: The Devil Made Me Do It, The (2021)",Drew as portrayed by Shannon Kook,8f8c1cf5-6390-4a1c-9478-2ce0c89c2ed4,AUTO_RESOLVED,STRIP_PORTRAYAL+PRIMARY_ONLY,Drew,C1,STYLE_GUIDE_CODE,
"Conjuring 3: The Devil Made Me Do It, The (2021)",Ed as portrayed by Patrick Wilson,4e176f0a-18f0-4e2f-81d9-14db93d01adf,AUTO_RESOLVED,STRIP_PORTRAYAL+PRIMARY_ONLY,Ed,C1,STYLE_GUIDE_CODE,
"Conjuring 3: The Devil Made Me Do It, The (2021)",Father Gordon as portrayed by Steve Coulter,23731ea4-8d9e-415c-9eb8-8ebe57356356,AUTO_RESOLVED,STRIP_PORTRAYAL+PRIMARY_ONLY,Father Gordon,C1,STYLE_GUIDE_CODE,
"Conjuring 3: The Devil Made Me Do It, The (2021)",Lorraine as portrayed by Vera Farmiga,07d39188-2954-4e52-9ca2-645dfb052248,AUTO_RESOLVED,STRIP_PORTRAYAL+PRIMARY_ONLY,Lorraine,C1,STYLE_GUIDE_CODE,
"Conjuring 3: The Devil Made Me Do It, The (2021)",No Reportable Elements,483bceb3-5d05-4563-88ec-9fc009de95de,SENTINEL_EXCLUDED,SENTINEL,,,,Royalty reporting sentinel (model doc §2.3)
"Conjuring 3: The Devil Made Me Do It, The (2021)",Occultist aka Witch as portrayed by Eugenie Bondurant,90135e80-561f-436f-b18b-2e5e59de793b,AUTO_RESOLVED,STRIP_PORTRAYAL+SPLIT_AKA+ALIAS_UNIQUE_MERGED,Occultist,C1,STYLE_GUIDE_CODE,
"Conjuring, The (2013)",Andrea as portrayed by Shanley Caswell,3054cc01-6c21-47e6-8b52-4f0790e7a569,AUTO_RESOLVED,STRIP_PORTRAYAL+PRIMARY_ONLY,Andrea,C3,STYLE_GUIDE_CODE,
"Conjuring, The (2013)",April as portrayed by Kyla Deaver,af8c0ad0-9777-4ac8-ad64-6182c25bb2ab,AUTO_RESOLVED,STRIP_PORTRAYAL+PRIMARY_ONLY,April,C3,STYLE_GUIDE_CODE,
"Conjuring, The (2013)",Bathsheba as portrayed by Joseph Bishara,c8745210-d623-4790-9504-cf1b7920d4a7,AUTO_RESOLVED,STRIP_PORTRAYAL+PRIMARY_ONLY,Bathsheba,C3,STYLE_GUIDE_CODE,
"Conjuring, The (2013)",Brad as portrayed by John Brotherton,7807dce4-3505-4b40-8562-38c2b7508339,AUTO_RESOLVED,STRIP_PORTRAYAL+PRIMARY_ONLY,Brad,C3,STYLE_GUIDE_CODE,
"Conjuring, The (2013)",Carolyn Perron as portrayed by Lili Taylor,1ffc87f6-f5a0-47e4-8581-43d8c3527cc0,AUTO_RESOLVED,STRIP_PORTRAYAL+PRIMARY_ONLY,Carolyn Perron,C3,STYLE_GUIDE_CODE,
"Conjuring, The (2013)",Catholic Priest as portrayed by George T. Zervos,bd77f23c-a0a0-4a6b-8912-52f0a482b39d,AUTO_RESOLVED,STRIP_PORTRAYAL+PRIMARY_ONLY,Catholic Priest,C3,STYLE_GUIDE_CODE,
"Conjuring, The (2013)",Christine Perron as portrayed by Joey Lynn King,8f4b5258-7727-4920-a1e6-18e39d5d459b,AUTO_RESOLVED,STRIP_PORTRAYAL+PRIMARY_ONLY,Christine Perron,C3,STYLE_GUIDE_CODE,
"Conjuring, The (2013)",Cindy as portrayed by Mackenzie Foy,09abf5df-cc7e-4df4-b3cf-c2e8157cb441,AUTO_RESOLVED,STRIP_PORTRAYAL+PRIMARY_ONLY,Cindy,C3,STYLE_GUIDE_CODE,
